whole_time,opt_step_count,collision_count,crash_rate,ee_path_length,joints_path_length,Avg.Speed,Max.Speed,goal_w,collision_w,oneLoop,oneOpt
96.742,1761.333,203.333,65.0,40.867,162.519,0.332,0.846,70.0,80.0,54.918,31.459
112.552,2043,312,85.0,42.549,171.585,0.298,0.847,70.0,100,55.091463113262904,31.542387536152052
128.801,2333,373,65.0,43.992,182.092,0.27,0.759,70.0,100,55.20830183033262,31.58488204128692
121.08,2202,260,60.0,43.625,179.161,0.283,0.737,70.0,100,54.98647689819336,31.483681498604614
120.811,2192.667,315.0,70.0,43.389,177.613,0.284,0.781,70.0,100.0,55.095,31.537
120.811,2192.667,315.0,70.0,43.389,177.613,0.284,0.781,70.0,100.0,55.095,31.537
119.535,2173,239,55.0,44.711,182.69,0.294,0.769,70.0,120,55.009439909891555,31.453459920062482
116.423,2115,273,60.0,42.866,174.607,0.29,0.77,70.0,120,55.0464564745026,31.47135603794251
106.269,1932,231,65.0,42.692,171.087,0.316,0.742,70.0,120,55.00466717449528,31.48070255421704
114.076,2073.333,247.667,60.0,43.423,176.128,0.3,0.76,70.0,120.0,55.02,31.469
114.076,2073.333,247.667,60.0,43.423,176.128,0.3,0.76,70.0,120.0,55.02,31.469
132.037,2415,199,50.0,46.368,189.269,0.275,0.821,70.0,140,54.673926825355544,31.331957546573737
112.649,2059,177,70.0,44.346,176.815,0.308,0.778,70.0,140,54.71065960328749,31.393617029731978
122.005,2225,232,70.0,45.611,184.133,0.293,0.759,70.0,140,54.83377831705501,31.396221418059277
122.23,2233.0,202.667,63.333,45.442,183.406,0.292,0.786,70.0,140.0,54.739,31.374
122.23,2233.0,202.667,63.333,45.442,183.406,0.292,0.786,70.0,140.0,54.739,31.374
126.918,2312,214,70.0,46.033,187.014,0.285,0.737,70.0,160,54.895447199732374,31.3872368071731
117.641,2158,149,55.0,45.58,182.384,0.302,0.795,70.0,160,54.51388266265558,31.310232509828694
127.731,2334,198,65.0,46.693,187.849,0.286,0.752,70.0,160,54.7263727498647,31.36618584777518
124.097,2268.0,187.0,63.333,46.102,185.749,0.291,0.761,70.0,160.0,54.712,31.355
124.097,2268.0,187.0,63.333,46.102,185.749,0.291,0.761,70.0,160.0,54.712,31.355
110.431,2025,114,45.0,45.79,181.616,0.323,0.799,70.0,180,54.53373214344919,31.301887535754545
137.008,2513,116,60.0,47.824,196.148,0.272,0.798,70.0,180,54.519674382359675,31.234775745104947
103.033,1889,104,75.0,44.562,177.128,0.337,0.776,70.0,180,54.5438272477206,31.29352192956976
116.824,2142.333,111.333,60.0,46.059,184.964,0.311,0.791,70.0,180.0,54.532,31.277
116.824,2142.333,111.333,60.0,46.059,184.964,0.311,0.791,70.0,180.0,54.532,31.277
120.399,2210,104,45.0,46.576,186.176,0.301,0.78,70.0,200,54.47938571688277,31.24048494105965
161.979,2965,198,55.0,52.735,214.028,0.254,0.781,70.0,200,54.63025147758085,31.31196864740844
127.336,2338,111,65.0,46.515,187.523,0.284,0.777,70.0,200,54.463601193946076,31.249698662574318
136.571,2504.333,137.667,55.0,48.609,195.909,0.28,0.779,70.0,200.0,54.524,31.267
136.571,2504.333,137.667,55.0,48.609,195.909,0.28,0.779,70.0,200.0,54.524,31.267
108.548,1991,91,55.0,45.353,178.417,0.326,0.775,70.0,220,54.519413345007365,31.24948436443917
135.818,2495,107,60.0,48.974,197.554,0.281,0.789,70.0,220,54.43589137885757,31.220108139252137
134.916,2474,155,70.0,49.823,199.114,0.288,0.73,70.0,220,54.53355358604857,31.252689195816426
126.427,2320.0,117.667,61.667,48.05,191.695,0.298,0.765,70.0,220.0,54.496,31.241
126.427,2320.0,117.667,61.667,48.05,191.695,0.298,0.765,70.0,220.0,54.496,31.241
123.372,2268,86,55.0,48.735,194.932,0.307,0.769,70.0,240,54.396885938324836,31.19735469683558
118.963,2189,44,55.0,46.224,186.108,0.302,0.806,70.0,240,54.34583975006424,31.146162881759704
122.546,2255,77,65.0,47.223,189.416,0.299,0.805,70.0,240,54.344218797535696,31.191995032875077
121.627,2237.333,69.0,58.333,47.394,190.152,0.303,0.793,70.0,240.0,54.362,31.179
121.627,2237.333,69.0,58.333,47.394,190.152,0.303,0.793,70.0,240.0,54.362,31.179
86.63,1587,119,45.0,40.509,158.056,0.365,0.825,80.0,80,54.587489190008476,31.346215793150506
89.231,1630,130,60.0,40.032,158.559,0.351,0.97,80.0,80,54.74326683699719,31.379714772745142
91.679,1669,202,55.0,40.212,160.782,0.345,0.78,80.0,80,54.93060738258979,31.512651563476414
89.18,1628.667,150.333,53.333,40.251,159.132,0.354,0.858,80.0,80.0,54.754,31.413
89.18,1628.667,150.333,53.333,40.251,159.132,0.354,0.858,80.0,80.0,54.754,31.413
95.454,1745,157,70.0,41.505,165.167,0.34,0.814,80.0,100,54.70121883731175,31.382840410686153
98.843,1799,225,70.0,40.27,161.716,0.32,0.783,80.0,100,54.94336567699015,31.42316809225374
108.548,1972,298,70.0,41.817,170.496,0.303,0.763,80.0,100,55.0448957369729,31.54743249711352
100.948,1838.667,226.667,70.0,41.197,165.793,0.321,0.787,80.0,100.0,54.896,31.451
100.948,1838.667,226.667,70.0,41.197,165.793,0.321,0.787,80.0,100.0,54.896,31.451
110.532,2025,130,55.0,42.047,175.592,0.297,0.776,80.0,120,54.58377673302168,31.316399515411
108.301,1970,233,60.0,43.196,174.143,0.314,0.869,80.0,120,54.9752291083941,31.49386904566421
100.738,1838,175,55.0,40.971,165.117,0.319,0.782,80.0,120,54.80854036499289,31.378796362643403
106.524,1944.333,179.333,56.667,42.071,171.617,0.31,0.809,80.0,120.0,54.789,31.396
106.524,1944.333,179.333,56.667,42.071,171.617,0.31,0.809,80.0,120.0,54.789,31.396
102.38,1875,109,40.0,42.007,170.874,0.32,0.782,80.0,140,54.60278625488281,31.285559972127277
116.279,2132,96,35.0,42.453,179.286,0.285,0.768,80.0,140,54.539711010165334,31.25751924335845
93.167,1711,59,40.0,41.357,168.868,0.346,0.728,80.0,140,54.451940493023514,31.2481478318215
103.942,1906.0,88.0,38.333,41.939,173.009,0.317,0.759,80.0,140.0,54.531,31.264
103.942,1906.0,88.0,38.333,41.939,173.009,0.317,0.759,80.0,140.0,54.531,31.264
93.404,1715,53,65.0,42.804,168.609,0.357,0.79,80.0,160,54.46306401021974,31.201102504229752
135.776,2480,182,45.0,45.316,188.646,0.261,0.882,80.0,160,54.748337307283954,31.303591882028886
131.63,2413,123,30.0,44.814,187.779,0.266,0.845,80.0,160,54.550285710865566,31.276850892061816
120.27,2202.667,119.333,46.667,44.311,181.678,0.295,0.839,80.0,160.0,54.587,31.261
120.27,2202.667,119.333,46.667,44.311,181.678,0.295,0.839,80.0,160.0,54.587,31.261
106.583,1952,91,70.0,43.955,178.226,0.322,0.794,80.0,180,54.60177471891779,31.246744584841807
151.689,2759,354,65.0,48.318,204.122,0.25,0.799,80.0,180,54.97983548467511,31.44271030681813
117.529,2152,160,50.0,46.018,187.492,0.306,0.734,80.0,180,54.61375742153608,31.286531553835673
125.267,2287.667,201.667,61.667,46.097,189.947,0.293,0.776,80.0,180.0,54.732,31.325
125.267,2287.667,201.667,61.667,46.097,189.947,0.293,0.776,80.0,180.0,54.732,31.325
107.26,1973,66,30.0,45.556,177.353,0.33,0.786,80.0,200,54.36381046625786,31.190755097804427
126.935,2331,76,40.0,45.832,188.89,0.281,0.811,80.0,200,54.455356299237906,31.18265641702188
112.194,2063,41,30.0,44.25,184.2,0.307,0.744,80.0,200,54.38406364581449,31.129801440920808
115.463,2122.333,61.0,33.333,45.213,183.481,0.306,0.78,80.0,200.0,54.401,31.168
115.463,2122.333,61.0,33.333,45.213,183.481,0.306,0.78,80.0,200.0,54.401,31.168
109.418,2011,57,40.0,44.518,182.507,0.317,0.733,80.0,220,54.40974555639175,31.19057461374853
123.451,2268,99,45.0,46.899,188.238,0.296,0.796,80.0,220,54.43162840299926,31.18747041759457
114.497,2106,55,50.0,44.618,184.313,0.303,0.828,80.0,220,54.36698663608301,31.16488377479633
115.789,2128.333,70.333,45.0,45.345,185.019,0.305,0.786,80.0,220.0,54.403,31.181
115.789,2128.333,70.333,45.0,45.345,185.019,0.305,0.786,80.0,220.0,54.403,31.181
115.038,2114,76,55.0,46.119,183.653,0.312,0.742,80.0,240,54.41707727924877,31.16876400069685
129.647,2380,146,75.0,49.432,195.941,0.297,0.776,80.0,240,54.473574121459194,31.25137892089972
110.287,2026,94,55.0,46.014,180.681,0.325,0.764,80.0,240,54.43581541575425,31.26533398623528
118.324,2173.333,105.333,61.667,47.188,186.758,0.311,0.761,80.0,240.0,54.442,31.228
118.324,2173.333,105.333,61.667,47.188,186.758,0.311,0.761,80.0,240.0,54.442,31.228
